"Date","NewCases","NewDeaths","Country"
2020-05-25,25,4,"Bulgaria"
2020-05-26,0,0,"Bulgaria"
2020-05-27,27,3,"Bulgaria"
2020-05-28,0,0,"Bulgaria"
2020-05-29,25,3,"Bulgaria"
2020-05-30,14,3,"Bulgaria"
2020-05-31,14,1,"Bulgaria"
2020-06-01,0,0,"Bulgaria"
2020-06-02,0,4,"Bulgaria"
2020-06-03,25,0,"Bulgaria"
2020-06-04,47,3,"Bulgaria"
2020-06-05,0,0,"Bulgaria"
2020-06-06,83,13,"Bulgaria"
2020-06-07,43,0,"Bulgaria"
2020-06-08,16,0,"Bulgaria"
2020-06-09,83,4,"Bulgaria"
2020-06-10,79,3,"Bulgaria"
2020-06-11,104,0,"Bulgaria"
2020-06-12,93,1,"Bulgaria"
2020-06-13,105,4,"Bulgaria"
2020-06-14,75,0,"Bulgaria"
2020-06-15,24,2,"Bulgaria"
2020-06-16,51,2,"Bulgaria"
2020-06-17,112,5,"Bulgaria"
2020-06-18,89,3,"Bulgaria"
2020-06-19,132,6,"Bulgaria"
2020-06-20,81,3,"Bulgaria"
2020-06-21,117,6,"Bulgaria"
2020-06-22,33,0,"Bulgaria"
2020-06-23,79,8,"Bulgaria"
2020-06-24,130,1,"Bulgaria"
2020-06-25,128,1,"Bulgaria"
2020-06-26,166,2,"Bulgaria"
2020-06-27,105,4,"Bulgaria"
2020-06-28,112,1,"Bulgaria"
2020-06-29,66,3,"Bulgaria"
2020-06-30,140,4,"Bulgaria"
2020-07-01,158,7,"Bulgaria"
2020-07-02,165,2,"Bulgaria"
2020-07-03,161,0,"Bulgaria"
2020-07-04,182,7,"Bulgaria"
2020-07-05,180,2,"Bulgaria"
2020-07-06,63,5,"Bulgaria"
2020-07-07,174,4,"Bulgaria"
2020-07-08,188,4,"Bulgaria"
2020-07-09,240,5,"Bulgaria"
2020-07-10,330,3,"Bulgaria"
2020-07-11,292,0,"Bulgaria"
2020-07-12,211,0,"Bulgaria"
2020-07-13,77,6,"Bulgaria"
2020-07-14,159,8,"Bulgaria"
2020-07-15,234,7,"Bulgaria"
2020-07-16,232,6,"Bulgaria"
2020-07-17,267,4,"Bulgaria"
2020-07-18,298,4,"Bulgaria"
2020-07-19,196,2,"Bulgaria"
2020-07-20,95,1,"Bulgaria"
2020-07-21,196,8,"Bulgaria"
2020-07-22,325,5,"Bulgaria"
2020-07-23,330,8,"Bulgaria"
2020-07-24,269,8,"Bulgaria"
2020-07-25,270,8,"Bulgaria"
2020-07-26,189,1,"Bulgaria"
2020-07-27,115,2,"Bulgaria"
2020-07-28,194,7,"Bulgaria"
2020-07-29,250,8,"Bulgaria"
2020-07-30,284,13,"Bulgaria"
2020-07-31,265,6,"Bulgaria"
2020-08-01,270,9,"Bulgaria"
2020-08-02,146,2,"Bulgaria"
2020-08-03,119,3,"Bulgaria"
2020-08-04,0,0,"Bulgaria"
2020-08-05,204,16,"Bulgaria"
2020-08-06,255,11,"Bulgaria"
2020-08-07,303,9,"Bulgaria"
2020-08-08,297,11,"Bulgaria"
2020-08-09,329,10,"Bulgaria"
2020-08-10,53,2,"Bulgaria"
2020-08-11,116,12,"Bulgaria"
2020-08-12,210,12,"Bulgaria"
2020-08-13,171,11,"Bulgaria"
2020-08-14,176,2,"Bulgaria"
2020-08-15,174,8,"Bulgaria"
2020-08-16,90,3,"Bulgaria"
2020-08-17,32,3,"Bulgaria"
2020-08-18,135,14,"Bulgaria"
2020-08-19,169,7,"Bulgaria"
2020-08-20,151,8,"Bulgaria"
2020-08-21,142,5,"Bulgaria"
2020-08-22,169,7,"Bulgaria"
2020-08-23,96,6,"Bulgaria"
2020-08-24,60,0,"Bulgaria"
2020-08-25,99,18,"Bulgaria"
2020-08-26,203,9,"Bulgaria"
2020-08-27,162,14,"Bulgaria"
2020-08-28,157,8,"Bulgaria"
2020-08-29,157,9,"Bulgaria"
2020-08-30,99,2,"Bulgaria"
2020-08-31,26,8,"Bulgaria"
2020-09-01,76,16,"Bulgaria"
2020-09-02,0,0,"Bulgaria"
2020-09-03,188,13,"Bulgaria"
2020-09-04,163,6,"Bulgaria"
2020-09-05,158,10,"Bulgaria"
2020-09-06,179,7,"Bulgaria"
2020-09-07,96,6,"Bulgaria"
2020-09-08,96,6,"Bulgaria"
2020-09-09,167,15,"Bulgaria"
2020-09-10,122,10,"Bulgaria"
2020-09-11,163,4,"Bulgaria"
2020-09-12,201,7,"Bulgaria"
2020-09-13,92,4,"Bulgaria"
2020-09-14,27,3,"Bulgaria"
2020-09-15,143,10,"Bulgaria"
2020-09-16,155,6,"Bulgaria"
2020-09-17,174,8,"Bulgaria"
2020-09-18,154,0,"Bulgaria"
2020-09-19,189,9,"Bulgaria"
2020-09-20,86,2,"Bulgaria"
2020-09-21,44,6,"Bulgaria"
2020-09-22,151,4,"Bulgaria"
2020-09-23,109,2,"Bulgaria"
2020-09-24,160,12,"Bulgaria"
2020-09-25,290,6,"Bulgaria"
2020-09-26,255,4,"Bulgaria"
2020-09-27,169,0,"Bulgaria"
2020-09-28,58,7,"Bulgaria"
2020-09-29,216,11,"Bulgaria"
2020-09-30,276,7,"Bulgaria"
2020-10-01,286,11,"Bulgaria"
2020-10-02,263,7,"Bulgaria"
2020-10-03,240,6,"Bulgaria"
2020-10-04,182,3,"Bulgaria"
2020-10-05,69,3,"Bulgaria"
2020-10-06,283,10,"Bulgaria"
2020-10-07,436,8,"Bulgaria"
2020-10-08,437,11,"Bulgaria"
2020-10-09,516,7,"Bulgaria"
2020-10-10,612,7,"Bulgaria"
2020-10-11,0,0,"Bulgaria"
2020-10-12,531,5,"Bulgaria"
2020-10-13,587,23,"Bulgaria"
2020-10-14,785,8,"Bulgaria"
2020-10-15,819,6,"Bulgaria"
2020-10-16,914,15,"Bulgaria"
2020-10-17,998,14,"Bulgaria"
2020-10-18,603,10,"Bulgaria"
2020-10-19,395,18,"Bulgaria"
2020-10-20,1024,22,"Bulgaria"
2020-10-21,1336,11,"Bulgaria"
2020-10-22,1472,29,"Bulgaria"
2020-10-23,1595,16,"Bulgaria"
2020-10-24,1589,13,"Bulgaria"
2020-10-25,1043,7,"Bulgaria"
2020-10-26,327,10,"Bulgaria"
2020-10-27,2243,42,"Bulgaria"
2020-10-28,2569,25,"Bulgaria"
2020-10-29,2760,36,"Bulgaria"
2020-10-30,2689,28,"Bulgaria"
2020-10-31,2891,29,"Bulgaria"
2020-11-01,1803,25,"Bulgaria"
2020-11-02,1225,19,"Bulgaria"
2020-11-03,2427,51,"Bulgaria"
2020-11-04,4041,63,"Bulgaria"
2020-11-05,4054,54,"Bulgaria"
2020-11-06,3754,52,"Bulgaria"
2020-11-07,3839,58,"Bulgaria"
2020-11-08,2301,56,"Bulgaria"
2020-11-09,675,33,"Bulgaria"
2020-11-10,3816,106,"Bulgaria"
2020-11-11,4390,80,"Bulgaria"
2020-11-12,3945,47,"Bulgaria"
2020-11-13,3414,72,"Bulgaria"
2020-11-14,4212,85,"Bulgaria"
2020-11-15,2498,36,"Bulgaria"
2020-11-16,816,39,"Bulgaria"
2020-11-17,3519,152,"Bulgaria"
2020-11-18,4828,131,"Bulgaria"
2020-11-19,3938,117,"Bulgaria"
2020-11-20,3899,119,"Bulgaria"
2020-11-21,3983,129,"Bulgaria"
2020-11-22,2279,42,"Bulgaria"
2020-11-23,1123,60,"Bulgaria"
2020-11-24,3146,189,"Bulgaria"
2020-11-25,4382,157,"Bulgaria"
2020-11-26,3712,141,"Bulgaria"
2020-11-27,3568,162,"Bulgaria"
2020-11-28,3327,151,"Bulgaria"
2020-11-29,1792,69,"Bulgaria"
2020-11-30,739,65,"Bulgaria"
2020-12-01,2814,221,"Bulgaria"
2020-12-02,3475,153,"Bulgaria"
2020-12-03,3138,159,"Bulgaria"
2020-12-04,3280,156,"Bulgaria"
2020-12-05,3614,147,"Bulgaria"
2020-12-06,2037,79,"Bulgaria"
2020-12-07,577,68,"Bulgaria"
2020-12-08,2764,213,"Bulgaria"
2020-12-09,3980,146,"Bulgaria"
2020-12-10,3328,127,"Bulgaria"
2020-12-11,3075,122,"Bulgaria"
2020-12-12,3097,157,"Bulgaria"
2020-12-13,1287,64,"Bulgaria"
2020-12-14,497,62,"Bulgaria"
2019-12-31,0,0,"Croatia"
2020-01-01,0,0,"Croatia"
2020-01-02,0,0,"Croatia"
2020-01-03,0,0,"Croatia"
2020-01-04,0,0,"Croatia"
2020-01-05,0,0,"Croatia"
2020-01-06,0,0,"Croatia"
2020-01-07,0,0,"Croatia"
2020-01-08,0,0,"Croatia"
2020-01-09,0,0,"Croatia"
2020-01-10,0,0,"Croatia"
2020-01-11,0,0,"Croatia"
2020-01-12,0,0,"Croatia"
2020-01-13,0,0,"Croatia"
2020-01-14,0,0,"Croatia"
2020-01-15,0,0,"Croatia"
2020-01-16,0,0,"Croatia"
2020-01-17,0,0,"Croatia"
2020-01-18,0,0,"Croatia"
2020-01-19,0,0,"Croatia"
2020-01-20,0,0,"Croatia"
2020-01-21,0,0,"Croatia"
2020-01-22,0,0,"Croatia"
2020-01-23,0,0,"Croatia"
2020-01-24,0,0,"Croatia"
2020-01-25,0,0,"Croatia"
2020-01-26,0,0,"Croatia"
2020-01-27,0,0,"Croatia"
2020-01-28,0,0,"Croatia"
2020-01-29,0,0,"Croatia"
2020-01-30,0,0,"Croatia"
2020-01-31,0,0,"Croatia"
2020-02-01,0,0,"Croatia"
2020-02-02,0,0,"Croatia"
2020-02-03,0,0,"Croatia"
2020-02-04,0,0,"Croatia"
2020-02-05,0,0,"Croatia"
2020-02-06,0,0,"Croatia"
2020-02-07,0,0,"Croatia"
2020-02-08,0,0,"Croatia"
2020-02-09,0,0,"Croatia"
2020-02-10,0,0,"Croatia"
2020-02-11,0,0,"Croatia"
2020-02-12,0,0,"Croatia"
2020-02-13,0,0,"Croatia"
2020-02-14,0,0,"Croatia"
2020-02-15,0,0,"Croatia"
2020-02-16,0,0,"Croatia"
2020-02-17,0,0,"Croatia"
2020-02-18,0,0,"Croatia"
2020-02-19,0,0,"Croatia"
2020-02-20,0,0,"Croatia"
2020-02-21,0,0,"Croatia"
2020-02-22,0,0,"Croatia"
2020-02-23,0,0,"Croatia"
2020-02-24,0,0,"Croatia"
2020-02-25,0,0,"Croatia"
2020-02-26,1,0,"Croatia"
2020-02-27,1,0,"Croatia"
2020-02-28,1,0,"Croatia"
2020-02-29,2,0,"Croatia"
2020-03-01,0,0,"Croatia"
2020-03-02,2,0,"Croatia"
2020-03-03,1,0,"Croatia"
2020-03-04,1,0,"Croatia"
2020-03-06,1,0,"Croatia"
2020-03-07,1,0,"Croatia"
2020-03-08,1,0,"Croatia"
2020-03-11,1,0,"Croatia"
2020-03-12,3,0,"Croatia"
2020-03-13,9,0,"Croatia"
2020-03-14,6,0,"Croatia"
2020-03-15,6,0,"Croatia"
2020-03-16,11,0,"Croatia"
2020-03-17,8,0,"Croatia"
2020-03-18,13,0,"Croatia"
2020-03-19,12,0,"Croatia"
2020-03-20,23,0,"Croatia"
2020-03-21,22,0,"Croatia"
2020-03-22,80,0,"Croatia"
2020-03-23,29,0,"Croatia"
2020-03-24,71,0,"Croatia"
2020-03-25,76,1,"Croatia"
2020-03-26,36,0,"Croatia"
2020-03-27,77,1,"Croatia"
2020-03-28,91,1,"Croatia"
2020-03-29,71,2,"Croatia"
2020-03-30,56,1,"Croatia"
2020-03-31,77,0,"Croatia"
2020-04-01,77,0,"Croatia"
2020-04-02,96,0,"Croatia"
2020-04-03,48,1,"Croatia"
2020-04-04,68,1,"Croatia"
2020-04-05,47,4,"Croatia"
2020-04-06,56,3,"Croatia"
2020-04-07,40,1,"Croatia"
2020-04-08,60,2,"Croatia"
2020-04-09,61,1,"Croatia"
2020-04-10,64,1,"Croatia"
2020-04-11,88,1,"Croatia"
2020-04-12,39,0,"Croatia"
2020-04-13,66,2,"Croatia"
2020-04-14,50,2,"Croatia"
2020-04-15,54,6,"Croatia"
2020-04-16,37,3,"Croatia"
2020-04-17,50,1,"Croatia"
2020-04-18,23,1,"Croatia"
2020-04-19,18,3,"Croatia"
2020-04-20,39,8,"Croatia"
2020-04-21,10,0,"Croatia"
2020-04-22,27,1,"Croatia"
2020-04-23,42,0,"Croatia"
2020-04-24,31,2,"Croatia"
2020-04-25,28,1,"Croatia"
2020-04-26,7,3,"Croatia"
2020-04-27,14,1,"Croatia"
2020-04-28,9,4,"Croatia"
2020-04-29,8,4,"Croatia"
2020-04-30,15,4,"Croatia"
2020-05-01,14,2,"Croatia"
2020-05-02,9,6,"Croatia"
2020-05-03,3,2,"Croatia"
2020-05-04,8,2,"Croatia"
2020-05-05,5,1,"Croatia"
2020-05-06,11,3,"Croatia"
2020-05-07,7,2,"Croatia"
2020-05-08,6,1,"Croatia"
2020-05-09,36,0,"Croatia"
2020-05-10,15,1,"Croatia"
2020-05-11,11,3,"Croatia"
2020-05-12,9,1,"Croatia"
2020-05-13,11,0,"Croatia"
2020-05-14,6,3,"Croatia"
2020-05-15,8,0,"Croatia"
2020-05-16,1,1,"Croatia"
2020-05-17,2,0,"Croatia"
2020-05-18,2,0,"Croatia"
2020-05-19,2,0,"Croatia"
2020-05-20,4,1,"Croatia"
2020-05-21,2,0,"Croatia"
2020-05-22,3,1,"Croatia"
2020-05-23,6,2,"Croatia"
2020-05-24,0,0,"Croatia"
2020-05-25,1,0,"Croatia"
2020-05-26,0,1,"Croatia"
2020-05-27,0,1,"Croatia"
2020-05-28,0,0,"Croatia"
2020-05-29,1,1,"Croatia"
2020-05-30,0,1,"Croatia"
2020-05-31,1,0,"Croatia"
2020-06-01,0,0,"Croatia"
2020-06-02,0,0,"Croatia"
2020-06-03,0,0,"Croatia"
2020-06-04,0,0,"Croatia"
2020-06-05,1,0,"Croatia"
2020-06-06,0,0,"Croatia"
2020-06-07,0,1,"Croatia"
2020-06-08,0,0,"Croatia"
2020-06-09,0,0,"Croatia"
2020-06-10,0,2,"Croatia"
2020-06-11,2,0,"Croatia"
2020-06-12,0,0,"Croatia"
2020-06-13,0,1,"Croatia"
2020-06-14,2,0,"Croatia"
2020-06-15,1,0,"Croatia"
2020-06-16,2,0,"Croatia"
2020-06-17,1,0,"Croatia"
2020-06-18,3,0,"Croatia"
2020-06-19,11,0,"Croatia"
2020-06-20,11,0,"Croatia"
2020-06-21,19,0,"Croatia"
2020-06-22,18,0,"Croatia"
2020-06-23,19,0,"Croatia"
2020-06-24,30,0,"Croatia"
2020-06-25,22,0,"Croatia"
2020-06-26,95,0,"Croatia"
2020-06-27,56,0,"Croatia"
2020-06-28,85,0,"Croatia"
2020-06-29,67,0,"Croatia"
2020-06-30,34,0,"Croatia"
2020-07-01,52,0,"Croatia"
2020-07-02,54,1,"Croatia"
2020-07-03,81,2,"Croatia"
2020-07-04,96,2,"Croatia"
2020-07-05,86,1,"Croatia"
2020-07-06,57,0,"Croatia"
2020-07-07,69,0,"Croatia"
2020-07-08,52,0,"Croatia"
2020-07-09,53,1,"Croatia"
2020-07-10,91,1,"Croatia"
2020-07-11,116,2,"Croatia"
2020-07-12,140,1,"Croatia"
2020-07-13,50,1,"Croatia"
2020-07-14,53,0,"Croatia"
2020-07-15,52,0,"Croatia"
2020-07-16,126,0,"Croatia"
2020-07-17,86,0,"Croatia"
2020-07-18,98,1,"Croatia"
2020-07-19,98,0,"Croatia"
2020-07-20,119,0,"Croatia"
2020-07-21,16,2,"Croatia"
2020-07-22,52,0,"Croatia"
2020-07-23,108,3,"Croatia"
2020-07-24,104,3,"Croatia"
2020-07-25,81,0,"Croatia"
2020-07-26,77,5,"Croatia"
2020-07-27,65,3,"Croatia"
2020-07-28,24,3,"Croatia"
2020-07-29,42,1,"Croatia"
2020-07-30,70,1,"Croatia"
2020-07-31,78,3,"Croatia"
2020-08-01,67,1,"Croatia"
2020-08-02,86,0,"Croatia"
2020-08-03,36,4,"Croatia"
2020-08-04,36,4,"Croatia"
2020-08-05,22,1,"Croatia"
2020-08-06,58,0,"Croatia"
2020-08-07,28,1,"Croatia"
2020-08-08,62,0,"Croatia"
2020-08-09,77,2,"Croatia"
2020-08-10,61,0,"Croatia"
2020-08-11,45,1,"Croatia"
2020-08-12,91,2,"Croatia"
2020-08-13,130,0,"Croatia"
2020-08-14,180,1,"Croatia"
2020-08-15,208,2,"Croatia"
2020-08-16,162,2,"Croatia"
2020-08-17,151,1,"Croatia"
2020-08-18,85,0,"Croatia"
2020-08-19,199,0,"Croatia"
2020-08-20,219,2,"Croatia"
2020-08-21,255,0,"Croatia"
2020-08-22,265,1,"Croatia"
2020-08-23,306,1,"Croatia"
2020-08-24,275,1,"Croatia"
2020-08-25,136,2,"Croatia"
2020-08-26,219,2,"Croatia"
2020-08-27,358,0,"Croatia"
2020-08-28,304,2,"Croatia"
2020-08-29,357,3,"Croatia"
2020-08-30,312,3,"Croatia"
2020-08-31,262,1,"Croatia"
2020-09-01,146,2,"Croatia"
2020-09-02,145,1,"Croatia"
2020-09-03,311,4,"Croatia"
2020-09-04,369,3,"Croatia"
2020-09-05,334,1,"Croatia"
2020-09-06,311,2,"Croatia"
2020-09-07,225,1,"Croatia"
2020-09-08,117,3,"Croatia"
2020-09-09,204,2,"Croatia"
2020-09-10,341,3,"Croatia"
2020-09-11,291,2,"Croatia"
2020-09-12,190,3,"Croatia"
2020-09-13,261,7,"Croatia"
2020-09-14,165,6,"Croatia"
2020-09-15,65,3,"Croatia"
2020-09-16,151,3,"Croatia"
2020-09-17,280,6,"Croatia"
2020-09-18,250,2,"Croatia"
2020-09-19,234,6,"Croatia"
2020-09-20,212,0,"Croatia"
2020-09-21,197,4,"Croatia"
2020-09-22,70,5,"Croatia"
2020-09-23,144,2,"Croatia"
2020-09-24,204,2,"Croatia"
2020-09-25,232,4,"Croatia"
2020-09-26,223,5,"Croatia"
2020-09-27,212,3,"Croatia"
2020-09-28,190,3,"Croatia"
2020-09-29,48,0,"Croatia"
2020-09-30,135,3,"Croatia"
2020-10-01,213,5,"Croatia"
2020-10-02,234,4,"Croatia"
2020-10-03,333,7,"Croatia"
2020-10-04,241,2,"Croatia"
2020-10-05,258,5,"Croatia"
2020-10-06,138,2,"Croatia"
2020-10-07,287,4,"Croatia"
2020-10-08,363,5,"Croatia"
2020-10-09,542,1,"Croatia"
2020-10-10,457,3,"Croatia"
2020-10-11,486,4,"Croatia"
2020-10-12,508,7,"Croatia"
2020-10-13,181,3,"Croatia"
2020-10-14,372,3,"Croatia"
2020-10-15,748,4,"Croatia"
2020-10-16,793,10,"Croatia"
2020-10-17,1131,1,"Croatia"
2020-10-18,1096,10,"Croatia"
2020-10-19,819,8,"Croatia"
2020-10-20,393,11,"Croatia"
2020-10-21,890,8,"Croatia"
2020-10-22,1424,11,"Croatia"
2020-10-23,1563,13,"Croatia"
2020-10-24,1867,7,"Croatia"
2020-10-25,2242,16,"Croatia"
2020-10-26,2421,8,"Croatia"
2020-10-27,828,15,"Croatia"
2020-10-28,1413,18,"Croatia"
2020-10-29,2378,23,"Croatia"
2020-10-30,2776,18,"Croatia"
2020-10-31,2772,20,"Croatia"
2020-11-01,2769,15,"Croatia"
2020-11-02,2179,16,"Croatia"
2020-11-03,1165,32,"Croatia"
2020-11-04,1427,34,"Croatia"
2020-11-05,2480,26,"Croatia"
2020-11-06,2848,29,"Croatia"
2020-11-07,2890,34,"Croatia"
2020-11-08,2399,35,"Croatia"
2020-11-09,2543,42,"Croatia"
2020-11-10,1529,38,"Croatia"
2020-11-11,1467,33,"Croatia"
2020-11-12,2597,28,"Croatia"
2020-11-13,3082,32,"Croatia"
2020-11-14,3056,43,"Croatia"
2020-11-15,2866,38,"Croatia"
2020-11-16,2362,43,"Croatia"
2020-11-17,1313,33,"Croatia"
2020-11-18,1945,31,"Croatia"
2020-11-19,3251,38,"Croatia"
2020-11-20,3164,49,"Croatia"
2020-11-21,2958,57,"Croatia"
2020-11-22,3573,47,"Croatia"
2020-11-23,3308,49,"Croatia"
2020-11-24,1973,45,"Croatia"
2020-11-25,2323,47,"Croatia"
2020-11-26,3603,56,"Croatia"
2020-11-27,4009,51,"Croatia"
2020-11-28,4080,48,"Croatia"
2020-11-29,3987,55,"Croatia"
2020-11-30,2919,57,"Croatia"
2020-12-01,1830,74,"Croatia"
2020-12-02,2900,75,"Croatia"
2020-12-03,3539,55,"Croatia"
2020-12-04,4534,48,"Croatia"
2020-12-05,3955,68,"Croatia"
2020-12-06,4084,70,"Croatia"
2020-12-07,2899,72,"Croatia"
2020-12-08,1886,59,"Croatia"
2020-12-09,2613,65,"Croatia"
2020-12-10,4520,69,"Croatia"
2020-12-11,4620,53,"Croatia"
2020-12-12,4396,64,"Croatia"
2020-12-13,4135,78,"Croatia"
2020-12-14,3363,78,"Croatia"
2020-03-10,2,0,"Cyprus"
2020-03-12,4,0,"Cyprus"
2020-03-14,8,0,"Cyprus"
2020-03-15,7,0,"Cyprus"
2020-03-16,9,0,"Cyprus"
2020-03-17,10,0,"Cyprus"
2020-03-18,0,0,"Cyprus"
2020-03-19,18,0,"Cyprus"
2020-03-20,0,0,"Cyprus"
2020-03-21,9,0,"Cyprus"
2020-03-22,17,0,"Cyprus"
2020-03-23,11,0,"Cyprus"
2020-03-24,21,0,"Cyprus"
2020-03-25,8,3,"Cyprus"
2020-03-26,8,0,"Cyprus"
2020-03-27,14,0,"Cyprus"
2020-03-28,16,2,"Cyprus"
2020-03-29,17,0,"Cyprus"
2020-03-30,35,1,"Cyprus"
2020-03-31,16,1,"Cyprus"
2020-04-01,32,1,"Cyprus"
2020-04-02,58,1,"Cyprus"
2020-04-03,36,0,"Cyprus"
2020-04-04,40,0,"Cyprus"
2020-04-05,30,0,"Cyprus"
2020-04-06,20,0,"Cyprus"
2020-04-07,19,0,"Cyprus"
2020-04-08,29,0,"Cyprus"
2020-04-09,32,0,"Cyprus"
2020-04-10,38,1,"Cyprus"
2020-04-11,31,0,"Cyprus"
2020-04-12,21,0,"Cyprus"
2020-04-13,17,1,"Cyprus"
2020-04-14,29,1,"Cyprus"
2020-04-15,33,0,"Cyprus"
2020-04-16,20,0,"Cyprus"
2020-04-17,20,0,"Cyprus"
2020-04-18,0,0,"Cyprus"
2020-04-19,26,0,"Cyprus"
2020-04-20,6,0,"Cyprus"
2020-04-21,5,0,"Cyprus"
2020-04-22,12,0,"Cyprus"
2020-04-23,6,2,"Cyprus"
2020-04-24,5,0,"Cyprus"
2020-04-25,9,0,"Cyprus"
2020-04-26,6,0,"Cyprus"
2020-04-27,7,0,"Cyprus"
2020-04-28,5,1,"Cyprus"
2020-04-29,15,0,"Cyprus"
2020-04-30,6,0,"Cyprus"
2020-05-01,7,0,"Cyprus"
2020-05-02,7,0,"Cyprus"
2020-05-03,7,0,"Cyprus"
2020-05-04,8,0,"Cyprus"
2020-05-05,2,0,"Cyprus"
2020-05-06,4,0,"Cyprus"
2020-05-07,5,0,"Cyprus"
2020-05-08,6,0,"Cyprus"
2020-05-09,2,0,"Cyprus"
2020-05-10,1,0,"Cyprus"
2020-05-11,6,1,"Cyprus"
2020-05-12,3,0,"Cyprus"
2020-05-13,2,0,"Cyprus"
2020-05-14,2,1,"Cyprus"
2020-05-15,2,0,"Cyprus"
2020-05-16,3,0,"Cyprus"
2020-05-17,4,0,"Cyprus"
2020-05-18,2,0,"Cyprus"
2020-05-19,1,0,"Cyprus"
2020-05-20,1,0,"Cyprus"
2020-05-21,4,0,"Cyprus"
2020-05-22,1,0,"Cyprus"
2020-05-23,4,0,"Cyprus"
2020-05-24,0,0,"Cyprus"
2020-05-25,8,0,"Cyprus"
2020-05-26,2,0,"Cyprus"
2020-05-27,2,0,"Cyprus"
2020-05-28,0,0,"Cyprus"
2020-05-29,2,0,"Cyprus"
2020-05-30,0,0,"Cyprus"
2020-05-31,2,0,"Cyprus"
2020-06-01,1,0,"Cyprus"
2020-06-02,5,0,"Cyprus"
2020-06-03,3,0,"Cyprus"
2020-06-04,6,0,"Cyprus"
2020-06-05,0,0,"Cyprus"
2020-06-06,2,0,"Cyprus"
2020-06-07,0,1,"Cyprus"
2020-06-08,4,0,"Cyprus"
2020-06-09,6,0,"Cyprus"
2020-06-10,2,0,"Cyprus"
2020-06-11,2,0,"Cyprus"
2020-06-12,1,0,"Cyprus"
2020-06-13,5,0,"Cyprus"
2020-06-14,0,0,"Cyprus"
2020-06-15,3,0,"Cyprus"
2020-06-16,2,0,"Cyprus"
2020-06-17,0,0,"Cyprus"
2020-06-18,0,0,"Cyprus"
2020-06-19,0,1,"Cyprus"
2020-06-20,0,0,"Cyprus"
2020-06-21,0,0,"Cyprus"
2020-06-22,1,0,"Cyprus"
2020-06-23,2,0,"Cyprus"
2020-06-24,2,0,"Cyprus"
2020-06-25,1,0,"Cyprus"
2020-06-26,1,0,"Cyprus"
2020-06-27,0,0,"Cyprus"
2020-06-28,2,0,"Cyprus"
2020-06-29,0,0,"Cyprus"
2020-06-30,2,0,"Cyprus"
2020-07-01,2,0,"Cyprus"
2020-07-02,1,0,"Cyprus"
2020-07-03,0,0,"Cyprus"
2020-07-04,0,0,"Cyprus"
2020-07-05,3,0,"Cyprus"
2020-07-06,1,0,"Cyprus"
2020-07-07,1,0,"Cyprus"
2020-07-08,1,0,"Cyprus"
2020-07-09,3,0,"Cyprus"
2020-07-10,2,0,"Cyprus"
2020-07-11,3,0,"Cyprus"
2020-07-12,1,0,"Cyprus"
2020-07-13,7,0,"Cyprus"
2020-07-14,1,0,"Cyprus"
2020-07-15,0,0,"Cyprus"
2020-07-16,1,0,"Cyprus"
2020-07-17,8,0,"Cyprus"
2020-07-18,0,0,"Cyprus"
2020-07-19,6,0,"Cyprus"
2020-07-20,1,0,"Cyprus"
2020-07-21,0,0,"Cyprus"
2020-07-22,2,0,"Cyprus"
2020-07-23,0,0,"Cyprus"
2020-07-24,5,0,"Cyprus"
2020-07-25,2,0,"Cyprus"
2020-07-26,6,0,"Cyprus"
2020-07-27,4,0,"Cyprus"
2020-07-28,3,0,"Cyprus"
2020-07-29,7,0,"Cyprus"
2020-07-30,13,0,"Cyprus"
2020-07-31,4,0,"Cyprus"
2020-08-01,30,0,"Cyprus"
2020-08-02,10,0,"Cyprus"
2020-08-03,26,0,"Cyprus"
2020-08-04,5,0,"Cyprus"
2020-08-05,25,0,"Cyprus"
2020-08-06,15,0,"Cyprus"
2020-08-07,13,0,"Cyprus"
2020-08-08,14,0,"Cyprus"
2020-08-09,11,0,"Cyprus"
2020-08-10,9,0,"Cyprus"
2020-08-11,10,0,"Cyprus"
2020-08-12,25,1,"Cyprus"
2020-08-13,14,0,"Cyprus"
2020-08-14,14,0,"Cyprus"
2020-08-15,13,0,"Cyprus"
2020-08-16,14,0,"Cyprus"
2020-08-17,0,0,"Cyprus"
2020-08-18,19,0,"Cyprus"
2020-08-19,8,0,"Cyprus"
2020-08-20,26,1,"Cyprus"
2020-08-21,10,0,"Cyprus"
2020-08-22,11,0,"Cyprus"
2020-08-23,11,0,"Cyprus"
2020-08-24,4,0,"Cyprus"
2020-08-25,30,0,"Cyprus"
2020-08-26,23,0,"Cyprus"
2020-08-27,7,0,"Cyprus"
2020-08-28,0,0,"Cyprus"
2020-08-29,0,0,"Cyprus"
2020-08-30,2,0,"Cyprus"
2020-08-31,4,0,"Cyprus"
2020-09-01,1,0,"Cyprus"
2020-09-02,2,0,"Cyprus"
2020-09-03,5,0,"Cyprus"
2020-09-04,3,0,"Cyprus"
2020-09-05,0,0,"Cyprus"
2020-09-06,9,0,"Cyprus"
2020-09-07,2,0,"Cyprus"
2020-09-08,1,0,"Cyprus"
2020-09-09,1,0,"Cyprus"
2020-09-10,3,0,"Cyprus"
2020-09-11,3,0,"Cyprus"
2020-09-12,3,0,"Cyprus"
2020-09-13,3,0,"Cyprus"
